,n,l,i,epi,smt,para
81,0.7130881055104116,0.6460501488534058,0.9298551150453713,0,8.299999999999994,8.3
82,0.7133576510181867,0.645937208118026,0.9306680573467894,0,8.399999999999991,8.4
83,0.7136216961844096,0.6458265950699514,0.9314623220352283,0,8.499999999999993,8.5
84,0.7138804121562684,0.6457182366888848,0.9322385466891464,0,8.59999999999999,8.6
85,0.7141339628739348,0.6456120630497929,0.9329973401582653,0,8.699999999999992,8.7
86,0.7143825054545229,0.6455080071571148,0.9337392841648882,0,8.79999999999999,8.8
87,0.7146261905513428,0.6454060047896667,0.9344649347992418,0,8.899999999999991,8.9
88,0.7148651626902444,0.6453059943555046,0.935174823916973,0,8.99999999999999,9.0
89,0.7150995605847682,0.6452079167559867,0.9358694604461253,0,9.09999999999999,9.1
90,0.7153295174316906,0.6451117152582756,0.9365493316104184,0,9.2,9.2
91,0.7155551611883703,0.6450173353758052,0.9372149040750193,0,9.299999999999999,9.3
92,0.7157766148332345,0.6449247247559738,0.9378666250204047,0,9.399999999999999,9.4
93,0.7159939966105934,0.6448338330746645,0.9385049231496223,0,9.499999999999998,9.5
94,0.7162074202608751,0.6447446119370778,0.9391302096336785,0,9.599999999999998,9.6
95,0.7164169952373145,0.6446570147843945,0.9397428789993865,0,9.699999999999998,9.7
96,0.7166228269100846,0.644570996805899,0.9403433099638502,0,9.799999999999997,9.8
97,0.7168250167585724,0.6444865148562302,0.9409318662191675,0,9.899999999999997,9.9
98,0.7170236625527958,0.6444035273773043,0.9415088971708319,0,9.999999999999996,10.0
99,0.7172188585245204,0.6443219943246968,0.94207473863301,0,10.099999999999996,10.1
100,0.7174106955288941,0.6442418770981447,0.9426297134835775,0,10.199999999999996,10.2
101,0.7175992611971073,0.644163138475902,0.94317413228161,0,10.299999999999995,10.3
102,0.7177846400807092,0.6440857425526981,0.943708293849809,0,10.399999999999995,10.4
103,0.7179669137881431,0.644009654681061,0.9442324858242053,0,10.499999999999995,10.5
104,0.7181461611139475,0.6439348414158309,0.9447469851731972,0,10.599999999999994,10.6
105,0.7183224581610897,0.6438612704615723,0.9452520586879795,0,10.699999999999994,10.7
106,0.7184958784569067,0.6437889106228428,0.9457479634461174,0,10.799999999999994,10.8
107,0.7186664930629575,0.6437177317569647,0.9462349472500142,0,10.899999999999993,10.9
108,0.7188343706792764,0.6436477047293337,0.9467132490417971,0,10.999999999999993,11.0
109,0.7189995777432433,0.6435788013709612,0.9471830992961807,0,11.099999999999993,11.1
110,0.71916217852349,0.6435109944381936,0.9476447203925253,0,11.199999999999992,11.2
111,0.7193222352090912,0.6434442575744636,0.9480983269674857,0,11.299999999999992,11.3
112,0.7194798079943158,0.6433785652739412,0.9485441262493607,0,11.399999999999991,11.4
113,0.7196349551592086,0.6433138928469841,0.9489823183752433,0,11.499999999999991,11.5
114,0.7197877331462531,0.6432502163872849,0.9494130966920273,0,11.59999999999999,11.6
115,0.7199381966333044,0.6431875127406146,0.9498366480421856,0,11.69999999999999,11.7
116,0.7200863986030575,0.6431257594750525,0.9502531530352447,0,11.79999999999999,11.8
117,0.7202323904091862,0.6430649348526816,0.9506627863057353,0,11.89999999999999,11.9
118,0.7203762218393761,0.6430050178025478,0.9510657167584706,0,11.99999999999999,12.0
119,0.7205179411754274,0.6429459878949901,0.9514621078018124,0,12.099999999999989,12.1
