,l,ls,epi,smt,para
504,,,16,3,4
505,,,16,3,5
506,,,16,3,6
507,,,16,3,7
508,,,16,3,8
509,,,16,3,9
510,,,17,1,1
511,,,17,1,2
512,,,17,1,3
513,,,17,1,4
514,,,17,1,5
515,,,17,1,6
516,,,17,1,7
517,,,17,1,8
518,,,17,1,9
519,,,17,1,10
520,,,17,1,11
521,,,17,2,1
522,,,17,2,2
523,,,17,2,3
524,,,17,2,4
525,,,17,2,5
526,,,17,2,6
527,,,17,2,7
528,,,17,2,8
529,,,17,2,9
530,,,17,2,10
531,,,17,3,1
532,,,17,3,2
533,,,17,3,3
534,,,17,3,4
535,,,17,3,5
536,,,17,3,6
537,,,17,3,7
538,,,17,3,8
539,,,17,3,9
540,,,18,1,1
541,,,18,1,2
542,,,18,1,3
543,,,18,1,4
544,,,18,1,5
545,,,18,1,6
546,,,18,1,7
547,,,18,1,8
548,,,18,1,9
549,,,18,1,10
550,,,18,1,11
551,,,18,2,1
552,,,18,2,2
553,,,18,2,3
554,,,18,2,4
555,,,18,2,5
556,,,18,2,6
557,,,18,2,7
558,,,18,2,8
559,,,18,2,9
560,,,18,2,10
561,,,18,3,1
562,,,18,3,2
563,,,18,3,3
564,,,18,3,4
565,,,18,3,5
566,,,18,3,6
567,,,18,3,7
568,,,18,3,8
569,,,18,3,9
570,,,19,1,1
571,,,19,1,2
572,,,19,1,3
573,,,19,1,4
574,,,19,1,5
575,,,19,1,6
576,,,19,1,7
577,,,19,1,8
578,,,19,1,9
579,,,19,1,10
580,,,19,1,11
581,,,19,2,1
582,,,19,2,2
583,,,19,2,3
584,,,19,2,4
585,,,19,2,5
586,,,19,2,6
587,,,19,2,7
588,,,19,2,8
589,,,19,2,9
590,,,19,2,10
591,,,19,3,1
592,,,19,3,2
593,,,19,3,3
594,,,19,3,4
595,,,19,3,5
596,,,19,3,6
597,,,19,3,7
598,,,19,3,8
599,,,19,3,9
600,,,20,1,1
601,,,20,1,2
602,,,20,1,3
603,,,20,1,4
604,,,20,1,5
605,,,20,1,6
606,,,20,1,7
607,,,20,1,8
608,,,20,1,9
609,,,20,1,10
610,,,20,1,11
611,,,20,2,1
612,,,20,2,2
613,,,20,2,3
614,,,20,2,4
615,,,20,2,5
616,,,20,2,6
617,,,20,2,7
618,,,20,2,8
619,,,20,2,9
620,,,20,2,10
621,,,20,3,1
622,,,20,3,2
623,,,20,3,3
624,,,20,3,4
625,,,20,3,5
626,,,20,3,6
627,,,20,3,7
628,,,20,3,8
629,,,20,3,9
630,,,21,1,1
631,,,21,1,2
632,,,21,1,3
633,,,21,1,4
634,,,21,1,5
635,,,21,1,6
636,,,21,1,7
637,,,21,1,8
638,,,21,1,9
639,,,21,1,10
640,,,21,1,11
641,,,21,2,1
642,,,21,2,2
643,,,21,2,3
644,,,21,2,4
645,,,21,2,5
646,,,21,2,6
647,,,21,2,7
648,,,21,2,8
649,,,21,2,9
650,,,21,2,10
651,,,21,3,1
652,,,21,3,2
653,,,21,3,3
654,,,21,3,4
655,,,21,3,5
656,,,21,3,6
657,,,21,3,7
658,,,21,3,8
659,,,21,3,9
660,,,22,1,1
661,,,22,1,2
662,,,22,1,3
663,,,22,1,4
664,,,22,1,5
665,,,22,1,6
666,,,22,1,7
667,,,22,1,8
668,,,22,1,9
669,,,22,1,10
670,,,22,1,11
671,,,22,2,1
672,,,22,2,2
673,,,22,2,3
674,,,22,2,4
675,,,22,2,5
676,,,22,2,6
677,,,22,2,7
678,,,22,2,8
679,,,22,2,9
680,,,22,2,10
