,l,ls,epi,smt,para,i
962,0.4189693748414916,0.0001597384185518924,40,3,3,13
963,0.4112867843580826,0.0002218936071473391,40,4,4,14
964,0.411499858255872,0.0003348250948758358,40,5,5,15
965,0.4050648935329894,0.00028914099097847497,40,6,6,16
966,0.4092793431778863,0.00017225908896193574,40,7,7,17
967,0.40739620082700895,0.00010127731879732259,40,8,8,18
968,0.3997565245856967,0.00040286459703195985,40,9,9,19
969,0.4408128647029496,0.00015848456162721015,40,10,1,21
970,0.41462489490574816,0.000121487269256193,40,11,2,22
971,0.40936912989237895,0.0002112683540083639,40,12,3,23
972,0.4117394772096939,0.00015573291598739672,40,13,4,24
973,0.4014653242320654,0.00027492087113573565,40,14,5,25
974,0.4132503425738643,0.00016747107297439154,40,15,6,26
975,0.4043170352564455,0.0001713198876791289,40,16,7,27
976,0.4094578139650975,0.00023100416660484408,40,17,8,28
977,0.43641164619894696,0.00014330423824117375,40,18,1,31
978,0.4121989751094825,0.00019186107842230138,40,19,2,32
979,0.4133854625299166,0.00022148093384671383,40,20,3,33
980,0.4065541435650023,0.00032772798620132496,40,21,4,34
981,0.3987879875497656,0.00017041247051709422,40,22,5,35
982,0.4086802909691155,0.0004038496463339441,40,23,6,36
983,0.4002547356005332,0.00016960475985813674,40,24,7,37
984,0.4484170408307082,0.00013775646717850538,41,1,1,11
985,0.4238079045227399,0.0001830972532713712,41,2,2,12
986,0.417198462560177,0.00039954349315772416,41,3,3,13
987,0.4160181467509016,0.0003720302954524601,41,4,4,14
988,0.4095649051700475,0.00012814331341425204,41,5,5,15
989,0.4082985594566395,0.00022580452347895863,41,6,6,16
990,0.4123190584310033,0.00039924638924681216,41,7,7,17
991,0.4174214375781579,0.0002138146312141576,41,8,8,18
992,0.4008691987649123,0.00014777655072366788,41,9,9,19
993,0.4329321536285133,0.0002764685091274619,41,10,1,21
994,0.4207138542589848,0.0003822770152295608,41,11,2,22
995,0.4095703178921624,0.00027018985317371733,41,12,3,23
996,0.41249025004807377,0.0001732535032243801,41,13,4,24
997,0.39893891394170977,0.00028012590390543243,41,14,5,25
998,0.4007804706390302,0.00022227681515770952,41,15,6,26
999,0.3927548015118156,9.228145911498894e-05,41,16,7,27
1000,0.3975016229904679,0.00035085571015298087,41,17,8,28
1001,0.4329435202437583,0.0003606728569882381,41,18,1,31
1002,0.4225278810932113,0.0002687291965758784,41,19,2,32
1003,0.4115067638894253,0.0003604223169967114,41,20,3,33
1004,0.4003176360864112,0.00036498315921138186,41,21,4,34
1005,0.4055766138195333,0.00015802924228078106,41,22,5,35
1006,0.4131464998034264,0.0003069144739803605,41,23,6,36
1007,0.3948350436491541,0.0001930400706317686,41,24,7,37
1008,0.4514580125984576,0.00023687428709032377,42,1,1,11
1009,0.41830214494048457,0.00013742021005092592,42,2,2,12
1010,0.42190174885066,0.0002326711310800197,42,3,3,13
1011,0.4068357284738465,0.0001927052147002906,42,4,4,14
1012,0.421518853797516,0.0002641062757160853,42,5,5,15
1013,0.41191511560480215,0.0002337579105292698,42,6,6,16
1014,0.3992778322582071,0.00022995687932173456,42,7,7,17
1015,0.4050958157721656,0.00028296725819005377,42,8,8,18
1016,0.4064055165046954,0.00016238812213073268,42,9,9,19
1017,0.4386117802050773,0.00026531182295017806,42,10,1,21
1018,0.4093646715316223,0.0003841971908596928,42,11,2,22
1019,0.4021301765079218,0.00018228721090308064,42,12,3,23
1020,0.40981548604230783,0.0004148490714263181,42,13,4,24
1021,0.4041025487305009,0.00020801780391073278,42,14,5,25
1022,0.3977437490105134,0.0001023364382798365,42,15,6,26
1023,0.4006324199599863,0.0001602129844696285,42,16,7,27
1024,0.40233296955988507,0.0001812752505935728,42,17,8,28
1025,0.4435548722200173,0.0001239773524667063,42,18,1,31
1026,0.4192018879700059,0.00036468720273929534,42,19,2,32
1027,0.4036465832341444,0.00030518884671439464,42,20,3,33
1028,0.4079032806024114,0.00026955826374712156,42,21,4,34
1029,0.39486463039666303,0.00011889154208331599,42,22,5,35
1030,0.40743118990332255,0.00011025005873081253,42,23,6,36
1031,0.4006043866625296,0.0002698761326223917,42,24,7,37
1032,0.4486952086369765,0.00012528640999415224,43,1,1,11
1033,0.4296245615369395,9.692321690153621e-05,43,2,2,12
1034,0.4125789526203917,0.00023874552938874059,43,3,3,13
1035,0.4134305111445621,0.0001753349642578574,43,4,4,14
1036,0.40332934121901903,0.0001516747354860425,43,5,5,15
1037,0.4142018274389114,0.00014115885544890513,43,6,6,16
1038,0.4158162128791341,0.0003446786037324306,43,7,7,17
1039,0.4056852574878049,0.0002090489475206693,43,8,8,18
1040,0.4044222498004205,0.0003281582643908396,43,9,9,19
1041,0.440568342136591,0.0001483558741743043,43,10,1,21
1042,0.4140523070384778,0.00018099533397781045,43,11,2,22
1043,0.4094992509969161,0.00011451867950130215,43,12,3,23
1044,0.4058258098272604,0.0003748164045253047,43,13,4,24
1045,0.4045122958483706,0.00018447457827041165,43,14,5,25
1046,0.40195808205371336,0.00018662643984669995,43,15,6,26
1047,0.3991623033150444,0.0003891926992354991,43,16,7,27
1048,0.4036450641425517,0.00028396452102836736,43,17,8,28
1049,0.4392358829705946,0.00016761363725628696,43,18,1,31
1050,0.4256864076746839,0.00022004462607574054,43,19,2,32
1051,0.4028295896830325,0.00021917340525643263,43,20,3,33
1052,0.4080943367816145,0.00028393491996558056,43,21,4,34
1053,0.3961804418018918,0.0002895605660065583,43,22,5,35
1054,0.4069547110431129,0.00013202843502490213,43,23,6,36
1055,0.4009548846200098,0.00030498434660227765,43,24,7,37
1056,0.4540884690973377,0.00016083385337497971,44,1,1,11
1057,0.4317154528005682,0.00040257522524889973,44,2,2,12
1058,0.4172877367363318,0.00016216787991468805,44,3,3,13
1059,0.4163378073149169,0.00017554121281256638,44,4,4,14
1060,0.4137161420944816,0.0001209965399114047,44,5,5,15
1061,0.4018242485651058,0.00017061221167279968,44,6,6,16
1062,0.4128905322928613,0.00016237217474647614,44,7,7,17
1063,0.4042879472675489,0.0003334302855240283,44,8,8,18
1064,0.4107163729875963,0.0001992934648455309,44,9,9,19
1065,0.4326136461426529,9.312968445619772e-05,44,10,1,21
1066,0.4180805248903355,0.00018986731493949744,44,11,2,22
1067,0.4093633845551989,0.0005320612013336467,44,12,3,23
1068,0.41115471951592814,0.00021692407598710795,44,13,4,24
1069,0.3934548370186753,0.0004384866625918346,44,14,5,25
1070,0.4017264434318149,0.0003532978198616886,44,15,6,26
1071,0.4029561991638414,0.0001548436853719191,44,16,7,27
1072,0.3970385307110936,7.947345768102283e-05,44,17,8,28
1073,0.4390650823349431,0.0001551893299249451,44,18,1,31
1074,0.4065797831620343,0.0002714367070910085,44,19,2,32
1075,0.4155151125041116,0.00046582505680554346,44,20,3,33
1076,0.4095662072914389,0.00034991185303149847,44,21,4,34
1077,0.4047589593887525,0.0001498667592659881,44,22,5,35
1078,0.39569292808350975,0.00019471049701125324,44,23,6,36
1079,0.4028721330990969,0.000258842512291617,44,24,7,37
1080,0.4483819610342736,0.00021134469022035892,45,1,1,11
1081,0.4262143378137614,0.0002212580616451181,45,2,2,12
1082,0.421417823890675,0.00034145921050035604,45,3,3,13
1083,0.4202188955204241,0.00028249377458502766,45,4,4,14
1084,0.4151008721826844,0.0002477484163901145,45,5,5,15
1085,0.40976015501410656,0.0002288351184522302,45,6,6,16
1086,0.4078926427641542,0.00023338839141341766,45,7,7,17
1087,0.4091424251113328,0.00014897211667751136,45,8,8,18
1088,0.4150954523149013,0.0003451198511406011,45,9,9,19
1089,0.437001258708218,0.00012429501664968322,45,10,1,21
1090,0.4212668574012408,0.00010769856820622456,45,11,2,22
1091,0.4111327847623685,0.0002744447238527463,45,12,3,23
1092,0.4003946954507805,0.000247645712660911,45,13,4,24
1093,0.4038917288815773,0.00013030933331834396,45,14,5,25
1094,0.4092576631062241,0.00021145048230678136,45,15,6,26
1095,0.3988758407238381,0.00014744978111214742,45,16,7,27
1096,0.4030618262443727,0.0002786332733008207,45,17,8,28
1097,0.43746711804152666,0.00017406514122699128,45,18,1,31
1098,0.4240979437464606,0.00024157220918697456,45,19,2,32
1099,0.4128063678111852,0.00012220511865300708,45,20,3,33
1100,0.4082691823424325,0.0001581048020630905,45,21,4,34
1101,0.4066156295454103,0.0003642692227654154,45,22,5,35
1102,0.39295633767669175,0.00016088433502770735,45,23,6,36
1103,0.3989151838098555,0.00024482746386134455,45,24,7,37
1104,0.45038098538531296,0.0004571049380377816,46,1,1,11
1105,0.4245104426671446,0.00016723576811098634,46,2,2,12
1106,0.4201527755124475,0.00023200847167209992,46,3,3,13
1107,0.4135369716562175,0.0002218917852410856,46,4,4,14
1108,0.4010513017357208,0.000220234049208995,46,5,5,15
1109,0.408582700440351,0.00012165312937029536,46,6,6,16
1110,0.4034602960474728,0.00035227014403017273,46,7,7,17
1111,0.4051667328724932,0.00037322065024991235,46,8,8,18
1112,0.4069500353667446,0.0003810473927114587,46,9,9,19
1113,0.4408543210827576,0.00039388990291383666,46,10,1,21
1114,0.415415802017965,0.00018757059872003202,46,11,2,22
1115,0.4172471994634461,0.00014789832568146765,46,12,3,23
1116,0.4066362519117148,0.00016673636025962032,46,13,4,24
1117,0.40559714001020203,0.00024249356250714737,46,14,5,25
1118,0.4062806757928404,0.00015588928444746898,46,15,6,26
1119,0.4044999431002732,0.00029048421332535036,46,16,7,27
1120,0.4030628270582912,0.0002767761094447946,46,17,8,28
1121,0.4413431578727301,0.0001377698207267228,46,18,1,31
1122,0.4100908519934697,0.000149736200638146,46,19,2,32
1123,0.4101857904083884,0.00033237826533236,46,20,3,33
1124,0.4119423712035533,0.00023131060287694032,46,21,4,34
1125,0.4053382012217723,0.00024154015066336256,46,22,5,35
1126,0.3955151608284632,0.00021454471639638823,46,23,6,36
1127,0.4064394916319517,0.0003260169396222996,46,24,7,37
1128,0.4481049287409255,0.00016334181431233044,47,1,1,11
1129,0.4329448529131168,9.38815180750587e-05,47,2,2,12
1130,0.4187528550170773,0.0002418494033987437,47,3,3,13
1131,0.41907563641399737,0.00021434420996008281,47,4,4,14
1132,0.4098836697358307,0.00016815519324019253,47,5,5,15
1133,0.40768078310761374,0.0003341435825438052,47,6,6,16
1134,0.41609184038870856,0.00019092736041014644,47,7,7,17
1135,0.4102334730070736,0.00015052265592894616,47,8,8,18
1136,0.4111897463789221,0.0001250466711169087,47,9,9,19
1137,0.447164631738345,0.0003923159136020258,47,10,1,21
1138,0.4150497066361496,0.0003408713780354928,47,11,2,22
1139,0.4081885465184811,0.00013386663637044309,47,12,3,23
1140,0.4006043447021593,0.0003218794244017464,47,13,4,24
1141,0.4019544216196181,0.00028872709349400666,47,14,5,25
1142,0.3998878022256591,0.00037173384501410953,47,15,6,26
1143,0.3993659684968997,0.00021584279225096521,47,16,7,27
1144,0.3937411348308688,0.0001621293578316341,47,17,8,28
1145,0.434944563656744,0.00016482573288750148,47,18,1,31
1146,0.4134907499054616,0.00028456865748287903,47,19,2,32
1147,0.4127194237498384,0.00030561678257082567,47,20,3,33
1148,0.3970108546700925,0.0002390964720433986,47,21,4,34
1149,0.39891431751406586,0.00015977693104016208,47,22,5,35
1150,0.403434160101683,0.00018353739635267136,47,23,6,36
1151,0.4024763617068718,0.0003797841001119913,47,24,7,37
1152,0.4488632106198837,0.00014741312880085084,48,1,1,11
1153,0.41524226430190897,0.00019844473366710825,48,2,2,12
1154,0.4224733700010764,0.0003009103190075647,48,3,3,13
1155,0.4097828273699093,0.00011778681809508798,48,4,4,14
1156,0.4165664193588451,0.00031933423714700587,48,5,5,15
1157,0.4159778813756275,0.00022746825129254565,48,6,6,16
1158,0.4047674887140762,0.00017380245257446705,48,7,7,17
1159,0.4087426969769049,0.00021011124622935195,48,8,8,18
1160,0.39522802427619536,0.00016683193602281675,48,9,9,19
1161,0.4405938100423432,0.0002329185364079084,48,10,1,21
1162,0.4234100523408681,0.00022984544173243764,48,11,2,22
1163,0.4139937353967424,0.00015770535673001183,48,12,3,23
1164,0.4070475294597018,0.00018989709150772342,48,13,4,24
1165,0.4060074234951063,0.00021048495751672456,48,14,5,25
1166,0.4025761607098697,0.0003963310590590636,48,15,6,26
1167,0.3985729776562752,0.00014123485450202305,48,16,7,27
1168,0.407563587184964,0.0003765737574424269,48,17,8,28
1169,0.4341599839601384,0.0001037439619478062,48,18,1,31
1170,0.4118347129746073,0.00010325442970499847,48,19,2,32
1171,0.4126337098029249,0.0003248541004594879,48,20,3,33
1172,0.4012315123023857,0.0002783097959925334,48,21,4,34
1173,0.40962949408573096,0.00014715356085616497,48,22,5,35
1174,0.39796826509596256,0.00015590754208608226,48,23,6,36
1175,0.40112584217565983,0.0001463724523161587,48,24,7,37
1176,0.44224517651675055,0.0001094374393516522,49,1,1,11
1177,0.4282800358351879,0.0002500041474788736,49,2,2,12
1178,0.4160675452102704,0.00012938751755280854,49,3,3,13
1179,0.4130707328548508,0.0003690329201869805,49,4,4,14
1180,0.4087310977232028,0.0002161847563173195,49,5,5,15
1181,0.4126609983696894,0.0002440339232053661,49,6,6,16
1182,0.40865558736475655,0.0002859247556679777,49,7,7,17
1183,0.4111685844258585,0.00020480428641515865,49,8,8,18
1184,0.40896519041193796,0.0002900172054395392,49,9,9,19
1185,0.4356268163928915,0.0001496477505091268,49,10,1,21
1186,0.4207534392318331,0.00020408434817299398,49,11,2,22
1187,0.4105725860129648,0.00013166346342715428,49,12,3,23
1188,0.4045299702804368,0.0003196200414202315,49,13,4,24
1189,0.3977515871146611,0.000167440577370279,49,14,5,25
1190,0.4031736445260147,0.00035861588608608987,49,15,6,26
1191,0.4049986652224883,0.00023618138771859683,49,16,7,27
1192,0.39427186720206703,0.0001627167592848754,49,17,8,28
1193,0.43952903847662395,0.00011553870454033026,49,18,1,31
1194,0.41768769390378224,0.00019417121037091105,49,19,2,32
1195,0.4045475971846939,0.00036528825033684816,49,20,3,33
1196,0.4039390168392484,0.000430835628339561,49,21,4,34
1197,0.39991867726233865,0.00017137317068752702,49,22,5,35
1198,0.40069342513531,0.00015669989260424792,49,23,6,36
1199,0.402428146522452,0.00017747790520082125,49,24,7,37
1200,0.4309039065891591,0.00010154691313653421,0,25,1,41
1201,0.4207372672609647,0.00041003233370251116,0,26,2,42
1202,0.4015251477467832,0.0004887147685206423,0,27,3,43
1203,0.4014622885922304,0.0005967541821504567,0,28,4,44
1204,0.4078435385201621,0.0003154829310026957,0,29,5,45
1205,0.3981493844867306,0.00020100989508730133,0,30,6,46
1206,0.4412976590461772,0.0002249237320108163,0,31,1,51
1207,0.4176540909597117,0.00016663610119617604,0,32,2,52
1208,0.4099359761310455,0.00033047864669056025,0,33,3,53
1209,0.4018846520951493,0.00013915718382291598,0,34,4,54
1210,0.4086581044164377,0.00035424761776236223,0,35,5,55
1211,0.43520676757510784,7.438364530881171e-05,0,36,1,61
1212,0.4224997676043341,0.00020608633127827783,0,37,2,62
1213,0.4153608421370291,0.00017257467239074765,0,38,3,63
1214,0.40968684155202384,0.0002588831433310532,0,39,4,64
1215,0.4393915210681352,0.0002025891835553854,1,25,1,41
1216,0.4067474657400005,0.00034532026381603096,1,26,2,42
1217,0.4134205980398596,0.0001762302377235461,1,27,3,43
1218,0.4132990938090159,0.0002781839723423138,1,28,4,44
1219,0.3992896395368988,0.0003312626640403792,1,29,5,45
1220,0.3937468070240837,0.0001145862189742003,1,30,6,46
1221,0.4355398536366635,0.0002022882424673093,1,31,1,51
1222,0.4230415320310666,0.00014298715444727487,1,32,2,52
1223,0.4038162509797579,0.00024148953764167123,1,33,3,53
1224,0.4120731500700458,0.0003380096591988572,1,34,4,54
1225,0.4050181356106591,0.00019036566452464398,1,35,5,55
1226,0.42984964364780986,0.0001531231493431415,1,36,1,61
1227,0.4138344847170525,0.00022682034642332574,1,37,2,62
1228,0.4122402055482452,0.00014545189096652734,1,38,3,63
1229,0.40774877694759065,0.0002649208843235477,1,39,4,64
1230,0.4386548849410868,0.0002636487608204938,2,25,1,41
1231,0.4152135971553295,0.00019226974958470625,2,26,2,42
1232,0.3999687488529222,0.0003836336616648622,2,27,3,43
1233,0.4089262073856904,0.0004253106236100232,2,28,4,44
1234,0.3976100690802005,0.0001745269152214264,2,29,5,45
1235,0.4008153151652906,0.00017371215113886875,2,30,6,46
1236,0.4433499507503645,0.00015050498168395237,2,31,1,51
1237,0.41233715454831465,0.00033534443010370933,2,32,2,52
1238,0.4054786955163681,0.00017561010511553095,2,33,3,53
1239,0.4094989515470552,0.00018815531205156283,2,34,4,54
1240,0.4020274690185866,0.00028581400842957584,2,35,5,55
1241,0.4332031142229679,0.00015166210608304344,2,36,1,61
1242,0.4153438333691357,0.000219918826103229,2,37,2,62
1243,0.3996256610304721,0.00021194690050655682,2,38,3,63
1244,0.40064863327896505,0.00034672520092889677,2,39,4,64
1245,0.4358031729993121,8.926192282145694e-05,3,25,1,41
1246,0.4221454419139796,0.0002602924375924683,3,26,2,42
1247,0.4101153490892456,0.0002350391682926082,3,27,3,43
1248,0.4061031318579492,0.00013667976050098866,3,28,4,44
1249,0.4111528173677069,0.0004265042451637688,3,29,5,45
1250,0.4049379537759138,0.0003525688166104592,3,30,6,46
1251,0.4303187673412683,0.0003951733419970828,3,31,1,51
1252,0.4134438868493653,0.00030890188844782317,3,32,2,52
1253,0.4060138498624759,0.00018082841726180428,3,33,3,53
1254,0.3993375975368654,0.00012523751995421713,3,34,4,54
1255,0.4029733990884949,0.00013385454663653276,3,35,5,55
1256,0.4358267203251277,0.000646813490253337,3,36,1,61
1257,0.42020130037115816,0.0001212624582831156,3,37,2,62
1258,0.4147628594311744,0.00019446977144994268,3,38,3,63
1259,0.4076637421095483,0.00021806225548457988,3,39,4,64
1260,0.4387706547398435,0.00011796893866545726,4,25,1,41
1261,0.4142335358514185,0.00015774490094350657,4,26,2,42
1262,0.40858221156276703,0.00021894309228104008,4,27,3,43
1263,0.4070274889897395,0.00028895762603705705,4,28,4,44
1264,0.3982942114747565,0.0003113852302709272,4,29,5,45
1265,0.3986347413502201,0.00017167345728228672,4,30,6,46
1266,0.4289490162808594,0.0003172387526095822,4,31,1,51
1267,0.41422079353713576,0.00015780317350537926,4,32,2,52
1268,0.4127394629647321,0.00019869357144749962,4,33,3,53
1269,0.4062777660671605,0.00015452192800867858,4,34,4,54
1270,0.40243844243767307,0.00012890840824631127,4,35,5,55
1271,0.44051921745629263,0.0001552690498024193,4,36,1,61
1272,0.4135273162009768,0.0006066434717672088,4,37,2,62
1273,0.4033278682278697,0.00035785796162321167,4,38,3,63
1274,0.3993769361817245,0.00030329919276576633,4,39,4,64
1275,0.4416336698140109,0.00037505649198799637,5,25,1,41
1276,0.4140639882268512,0.0003523883542561304,5,26,2,42
1277,0.4175369973250017,0.0001628885718491205,5,27,3,43
1278,0.4095039932683919,0.00024464819238912544,5,28,4,44
1279,0.4012185094531245,0.00029673070328626574,5,29,5,45
1280,0.39075545860395255,0.00017394526737744752,5,30,6,46
1281,0.4368789278741426,0.00029346231454675185,5,31,1,51
1282,0.4218129668825684,0.00015358490358559064,5,32,2,52
1283,0.4044314814847708,0.0002419134633305733,5,33,3,53
1284,0.4061140825905497,0.00011689907280044431,5,34,4,54
1285,0.4100196179256498,0.0001597168918142309,5,35,5,55
1286,0.4386491154639942,0.00029702900098601,5,36,1,61
1287,0.41728278549410336,0.00016485000690617032,5,37,2,62
1288,0.4132957978416238,0.00013556828674190702,5,38,3,63
1289,0.41064909808122296,0.0002931949782703841,5,39,4,64
1290,0.4384451992643559,0.0002271407470949737,6,25,1,41
1291,0.4100294576343813,0.00013938693463826841,6,26,2,42
1292,0.4117124552908569,0.0001409244467225816,6,27,3,43
1293,0.4059332583208763,0.0001601235495486197,6,28,4,44
1294,0.40643622673631263,0.000204293692440542,6,29,5,45
1295,0.3987690408635165,0.000268814754429511,6,30,6,46
1296,0.4400853267007096,0.00013880221538063015,6,31,1,51
1297,0.4196971807734554,0.00014912277801334734,6,32,2,52
1298,0.4180110672217991,0.00015318120470454957,6,33,3,53
1299,0.4040042208760276,0.00014976874371065306,6,34,4,54
1300,0.3968093518502486,0.00015008078912488366,6,35,5,55
1301,0.4395932692428339,0.0001911364264804171,6,36,1,61
1302,0.41258797123915664,0.00017745361729176767,6,37,2,62
1303,0.4146993943652997,0.00014776405899842395,6,38,3,63
1304,0.41151371036413176,0.00016363561265263858,6,39,4,64
1305,0.43245834062883537,0.00012159171820030696,7,25,1,41
1306,0.4091921739665527,0.00019794847679590176,7,26,2,42
1307,0.406602728696414,0.000273161097760033,7,27,3,43
1308,0.4062912131525328,0.00018650372149761686,7,28,4,44
1309,0.4001187542735128,0.00011763789584078435,7,29,5,45
1310,0.3988653500151528,0.0002526451877460417,7,30,6,46
1311,0.4385280460771519,0.00015454064654866855,7,31,1,51
1312,0.4216919485817535,0.0001887925436254194,7,32,2,52
1313,0.4012354016390736,0.00018679361959358847,7,33,3,53
1314,0.4041898486014759,0.00018663673668287758,7,34,4,54
1315,0.3970147054488752,0.00031092218756272034,7,35,5,55
1316,0.439858410479144,8.189663893609398e-05,7,36,1,61
1317,0.4185676513510444,0.0004439569971901759,7,37,2,62
1318,0.40397186275199615,0.00014241453035792074,7,38,3,63
1319,0.4090478528394496,0.00029395368793287403,7,39,4,64
1320,0.4431750904737936,0.0001808085555066873,8,25,1,41
1321,0.4192744831220047,0.00031385442883038035,8,26,2,42
1322,0.4047248173455624,0.00014851188084713692,8,27,3,43
1323,0.4035685724632804,0.0005978468871149071,8,28,4,44
1324,0.4016925070701083,7.888955846987741e-05,8,29,5,45
1325,0.3961476732534308,0.00033397973231134214,8,30,6,46
1326,0.43668949419947706,0.00020051556864089093,8,31,1,51
1327,0.4244484508960668,0.0001583431114612258,8,32,2,52
1328,0.4206190988371694,0.00024363396440167827,8,33,3,53
1329,0.3991537602386371,0.00029616649819572344,8,34,4,54
1330,0.4069144726348725,0.00018109650376077943,8,35,5,55
1331,0.4352731302681765,0.00027183645674242217,8,36,1,61
1332,0.411762289433276,0.00026556866179887323,8,37,2,62
1333,0.4117762640957777,0.00026855701353701845,8,38,3,63
1334,0.4026385627234207,0.0001383414332963379,8,39,4,64
1335,0.43785818661098497,0.00025990998730399985,9,25,1,41
1336,0.4193852152565242,0.00023906141561761825,9,26,2,42
1337,0.4105133803330282,0.0002849260285252003,9,27,3,43
1338,0.4112851097014204,0.0002974852170569899,9,28,4,44
1339,0.4011895326209092,0.00027825415852857473,9,29,5,45
1340,0.40453643378948384,0.00019882543564706152,9,30,6,46
1341,0.4388003206001855,0.00015090120686695463,9,31,1,51
1342,0.4194456359847991,0.0002095546238699847,9,32,2,52
1343,0.4120430490972949,9.332257875225876e-05,9,33,3,53
1344,0.41093142363988105,0.00017630094548254824,9,34,4,54
1345,0.3997682686177508,0.0004951050626855473,9,35,5,55
1346,0.4408870104123233,0.00017698185715480042,9,36,1,61
1347,0.4189944998506176,0.00022694025916622886,9,37,2,62
1348,0.4002313137268559,0.00033465034400585383,9,38,3,63
1349,0.4001588293787561,0.0002452678929684466,9,39,4,64
1350,0.4332185738133695,0.00027001296625962134,10,25,1,41
1351,0.4109856388780505,0.00017591069902268572,10,26,2,42
1352,0.40567279265489103,0.00022728133983637748,10,27,3,43
1353,0.4088327504488953,0.0002232768775508087,10,28,4,44
1354,0.40821031101424543,0.00025222526351541757,10,29,5,45
1355,0.3999028427170643,0.00029898251543580395,10,30,6,46
1356,0.4385533109029451,0.0001621348589984076,10,31,1,51
1357,0.4167692536535831,0.0001897420888376251,10,32,2,52
1358,0.39991639469609175,0.00018713944797195064,10,33,3,53
1359,0.4149231217446801,0.0002577798713875619,10,34,4,54
1360,0.4086741167201326,0.00021452124944110795,10,35,5,55
1361,0.43902438354720896,9.643770226974152e-05,10,36,1,61
1362,0.4222439705246594,0.00012693737619574118,10,37,2,62
1363,0.4101110147287108,0.0004640899672447716,10,38,3,63
1364,0.4043466010647616,0.0003551898667106234,10,39,4,64
1365,0.4393781168930916,0.0001865237710441581,11,25,1,41
1366,0.4085541285990337,0.00014209173663285043,11,26,2,42
1367,0.4054013262596436,0.0001683065168632192,11,27,3,43
1368,0.4183533526343522,0.00044609697849546395,11,28,4,44
1369,0.3987108543960143,0.00015425705160419914,11,29,5,45
1370,0.4149165399501781,0.00025477291669517854,11,30,6,46
1371,0.4431778144312725,0.000121233199575426,11,31,1,51
1372,0.41656293357073626,0.00024401352691325308,11,32,2,52
1373,0.4154052479164127,0.0002904793549559797,11,33,3,53
1374,0.4033199138395324,0.0002488793881296709,11,34,4,54
1375,0.4055446619992547,0.0003922188455109504,11,35,5,55
1376,0.4388179847650144,0.00014449537307006404,11,36,1,61
1377,0.4214158378754637,0.000153977866721196,11,37,2,62
1378,0.4095038836509631,0.00030027540415180097,11,38,3,63
1379,0.4017102665889163,0.00016917678741117844,11,39,4,64
1380,0.4405580696500047,0.00023444058451365873,12,25,1,41
1381,0.4239397836450127,0.0002455439811432352,12,26,2,42
1382,0.41414902237380974,0.0001727487195342289,12,27,3,43
1383,0.4102871753253928,0.0002575737302974415,12,28,4,44
1384,0.40733945344240097,0.0001811462292033673,12,29,5,45
1385,0.4011816909426842,0.00025193472758153147,12,30,6,46
1386,0.43928535980235256,0.00010831451469160988,12,31,1,51
1387,0.42186249030996015,0.00015985117209014096,12,32,2,52
1388,0.4103617815862798,0.00016389803332780386,12,33,3,53
1389,0.4057952932238936,0.0001954209477344216,12,34,4,54
1390,0.40526378478747066,0.00018687913808507493,12,35,5,55
1391,0.4404855515259513,0.00019196720788139865,12,36,1,61
1392,0.42603592126551904,0.0003438041951249324,12,37,2,62
1393,0.4109368967855319,0.0002074128467886396,12,38,3,63
1394,0.39799595867594456,0.00017992479550168265,12,39,4,64
1395,0.4395280524174294,0.00019135439454945124,13,25,1,41
1396,0.41390899199577386,0.0002242695924069835,13,26,2,42
1397,0.40293793587720667,0.0003671028986935952,13,27,3,43
1398,0.4090445708655185,0.00024016761386682758,13,28,4,44
1399,0.4045967351864035,0.00014437830080392842,13,29,5,45
1400,0.4039696341248736,0.00022732355461798883,13,30,6,46
1401,0.4340475850582849,0.0001488942776420097,13,31,1,51
1402,0.4126579177534331,0.00013985760671385595,13,32,2,52
1403,0.4051404079405673,0.00023502658189472592,13,33,3,53
1404,0.4078363624538605,0.000129319451624333,13,34,4,54
1405,0.4074308889363376,0.0001781717230662337,13,35,5,55
1406,0.4361956056983723,0.00011283553398772402,13,36,1,61
1407,0.414700667813096,0.0001632742100433417,13,37,2,62
1408,0.4018569991434185,0.0002837100390449721,13,38,3,63
1409,0.4025562472953765,0.00034408103038219013,13,39,4,64
1410,0.4362678552039996,0.00015974595443408516,14,25,1,41
1411,0.41452667077904176,0.00028728371310863653,14,26,2,42
1412,0.4032913789561079,0.00023049497082126927,14,27,3,43
1413,0.4062055789212774,0.0003882886415775773,14,28,4,44
1414,0.3971838212983384,0.0003899709097568561,14,29,5,45
1415,0.4013540909268841,0.00029621831825811496,14,30,6,46
1416,0.4253767861873087,0.0001907904391204719,14,31,1,51
1417,0.4123852275054036,0.00046554522046541913,14,32,2,52
1418,0.4121762580929063,0.00017498527840714622,14,33,3,53
1419,0.4041321952562855,0.00026836237289762084,14,34,4,54
1420,0.3931703261952965,0.00033560088741774256,14,35,5,55
1421,0.4431997130886748,0.00012176306752179551,14,36,1,61
1422,0.4215091605289006,0.00029810335453391983,14,37,2,62
1423,0.4155673627760349,0.0001092450934759942,14,38,3,63
1424,0.4048143066915586,0.00017555154577317828,14,39,4,64
1425,0.4322528775656759,0.0001601136481067316,15,25,1,41
1426,0.4145926010380128,0.00014266481762225528,15,26,2,42
1427,0.4114979182121536,0.00019372610400160547,15,27,3,43
1428,0.41725804944017336,0.00021374032449866665,15,28,4,44
1429,0.4022700974805408,0.00013804246472041314,15,29,5,45
