,n,l,i,epi,smt,para
282,0.9328908556290761,0.2995334788182214,0.8476628733836155,9,1.4000000000000004,1.4
283,0.9353817536864679,0.29907983727353377,0.847564215635756,9,1.5000000000000004,1.5
284,0.9375612976488804,0.2986895335948885,0.847479332576944,9,1.6000000000000003,1.6
285,0.9394842241909028,0.29835030981876587,0.8474055583510958,9,1.7000000000000004,1.7
286,0.9411931746049808,0.2980528551851199,0.8473408680585277,9,1.8000000000000005,1.8
287,0.9427218574282686,0.2977899757016353,0.8472836971532107,9,1.9000000000000006,1.9
288,0.9440972685619572,0.29755602826302613,0.847232818375284,9,2.000000000000001,2.0
289,0.9453412809950735,0.2973465263074247,0.8471872559893993,9,2.1000000000000005,2.1
290,0.9464718034685734,0.29715785947272577,0.8471462248157208,9,2.200000000000001,2.2
291,0.9475036385014618,0.29698709070058876,0.8471090861041972,9,2.3000000000000007,2.3
292,0.9484491269784162,0.2968318070064502,0.8470753150800848,9,2.400000000000001,2.4
293,0.9493186387489855,0.29669000810650237,0.8470444767226171,9,2.500000000000001,2.5
294,0.9501209504925084,0.29656002218611416,0.8470162074463365,9,2.600000000000001,2.6
295,0.9508635399409128,0.29644044141703696,0.846990201077425,9,2.700000000000001,2.7
296,0.9515528172792371,0.2963300720400077,0.8469661979976854,9,2.800000000000001,2.8
297,0.95219430882634,0.29622789532442045,0.8469439766540693,9,2.9000000000000012,2.9
298,0.9527928040883048,0.29613303674418884,0.8469233468550541,9,3.000000000000001,3.0
299,0.9533524744260901,0.2960447414261696,0.8469041444311919,9,3.100000000000001,3.1
300,0.9538769695264976,0.2959623544346378,0.8468862269473707,0,3.2,3.2
301,0.9543694963706484,0.2958853048184613,0.8468694702334101,0,3.3000000000000003,3.3
302,0.9548328842933204,0.2958130926111123,0.8468537655568251,0,3.4000000000000004,3.4
303,0.9552696389078504,0.29574527816634977,0.8468390173035601,0,3.5000000000000004,3.5
304,0.9556819870565908,0.2956814733553818,0.8468251410635488,0,3.6000000000000005,3.6
305,0.9560719144810809,0.29562133425795617,0.8468120620411801,0,3.7000000000000006,3.7
306,0.9564411975504795,0.2955645550603745,0.846799713728235,0,3.8000000000000007,3.8
307,0.956791430112829,0.29551086293461876,0.8467880367902049,0,3.900000000000001,3.9
308,0.9571240463213587,0.295460013719731,0.8467769781270827,0,4.000000000000001,4.0
309,0.9574403401219679,0.2954117882628511,0.8467664900776058,0,4.100000000000001,4.1
310,0.9577414819577701,0.2953659893054525,0.8467565297420847,0,4.200000000000001,4.2
311,0.958028533143182,0.2953224388225569,0.8467470584037302,0,4.300000000000001,4.3
312,0.958302458277993,0.29528097573993334,0.8467380410322006,0,4.400000000000001,4.4
313,0.9585641360060686,0.29524145396823936,0.846729445856046,0,4.500000000000002,4.5
314,0.9588143683704217,0.295203740704,0.846721243993237,0,4.600000000000001,4.6
315,0.9590538889736181,0.29516771495619365,0.8467134091307006,0,4.700000000000001,4.7
316,0.9592833701176414,0.2951332662642845,0.8467059172455321,0,4.800000000000002,4.8
317,0.9595034290689899,0.29510029357935286,0.8466987463616585,0,4.900000000000002,4.9
318,0.9597146335714525,0.29506870428468085,0.8466918763368461,0,5.000000000000002,5.0
319,0.9599175067098232,0.29503841333590025,0.8466852886756794,0,5.100000000000001,5.1
320,0.9601125312119062,0.2950093425041202,0.8466789663649795,0,5.200000000000002,5.2
321,0.9603001532630695,0.2949814197078589,0.8466728937284985,0,5.3000000000000025,5.3
322,0.9604807858964682,0.2949545784219603,0.8466670562983789,0,5.400000000000002,5.4
323,0.9606548120130532,0.2949287571532804,0.8466614407011216,0,5.500000000000002,5.5
324,0.9608225870775958,0.2949038989745812,0.8466560345562145,0,5.600000000000002,5.6
325,0.9609844415305503,0.2948799511092009,0.846650826385816,0,5.700000000000003,5.7
326,0.9611406829501074,0.29485686456017346,0.8466458055340897,0,5.8000000000000025,5.8
327,0.9612915979940406,0.2948345937783923,0.8466409620950363,0,5.900000000000002,5.9
328,0.9614374541470916,0.2948130963650187,0.8466362868477789,0,6.000000000000003,6.0
329,0.9615785012962416,0.29479233280423817,0.8466317711984331,0,6.100000000000003,6.1
330,0.9538769695264976,0.2959623544346378,0.8468862269473707,1,3.2,3.2
331,0.9543694963706484,0.2958853048184613,0.8468694702334101,1,3.3000000000000003,3.3
332,0.9548328842933204,0.2958130926111123,0.8468537655568251,1,3.4000000000000004,3.4
333,0.9552696389078504,0.29574527816634977,0.8468390173035601,1,3.5000000000000004,3.5
334,0.9556819870565908,0.2956814733553818,0.8468251410635488,1,3.6000000000000005,3.6
335,0.9560719144810809,0.29562133425795617,0.8468120620411801,1,3.7000000000000006,3.7
336,0.9564411975504795,0.2955645550603745,0.846799713728235,1,3.8000000000000007,3.8
337,0.956791430112829,0.29551086293461876,0.8467880367902049,1,3.900000000000001,3.9
338,0.9571240463213587,0.295460013719731,0.8467769781270827,1,4.000000000000001,4.0
339,0.9574403401219679,0.2954117882628511,0.8467664900776058,1,4.100000000000001,4.1
340,0.9577414819577701,0.2953659893054525,0.8467565297420847,1,4.200000000000001,4.2
341,0.958028533143182,0.2953224388225569,0.8467470584037302,1,4.300000000000001,4.3
342,0.958302458277993,0.29528097573993334,0.8467380410322006,1,4.400000000000001,4.4
343,0.9585641360060686,0.29524145396823936,0.846729445856046,1,4.500000000000002,4.5
344,0.9588143683704217,0.295203740704,0.846721243993237,1,4.600000000000001,4.6
345,0.9590538889736181,0.29516771495619365,0.8467134091307006,1,4.700000000000001,4.7
346,0.9592833701176414,0.2951332662642845,0.8467059172455321,1,4.800000000000002,4.8
347,0.9595034290689899,0.29510029357935286,0.8466987463616585,1,4.900000000000002,4.9
348,0.9597146335714525,0.29506870428468085,0.8466918763368461,1,5.000000000000002,5.0
349,0.9599175067098232,0.29503841333590025,0.8466852886756794,1,5.100000000000001,5.1
350,0.9601125312119062,0.2950093425041202,0.8466789663649795,1,5.200000000000002,5.2
351,0.9603001532630695,0.2949814197078589,0.8466728937284985,1,5.3000000000000025,5.3
352,0.9604807858964682,0.2949545784219603,0.8466670562983789,1,5.400000000000002,5.4
353,0.9606548120130532,0.2949287571532804,0.8466614407011216,1,5.500000000000002,5.5
354,0.9608225870775958,0.2949038989745812,0.8466560345562145,1,5.600000000000002,5.6
355,0.9609844415305503,0.2948799511092009,0.846650826385816,1,5.700000000000003,5.7
356,0.9611406829501074,0.29485686456017346,0.8466458055340897,1,5.8000000000000025,5.8
357,0.9612915979940406,0.2948345937783923,0.8466409620950363,1,5.900000000000002,5.9
358,0.9614374541470916,0.2948130963650187,0.8466362868477789,1,6.000000000000003,6.0
359,0.9615785012962416,0.29479233280423817,0.8466317711984331,1,6.100000000000003,6.1
360,0.9538769695264976,0.2959623544346378,0.8468862269473707,2,3.2,3.2
361,0.9543694963706484,0.2958853048184613,0.8468694702334101,2,3.3000000000000003,3.3
362,0.9548328842933204,0.2958130926111123,0.8468537655568251,2,3.4000000000000004,3.4
363,0.9552696389078504,0.29574527816634977,0.8468390173035601,2,3.5000000000000004,3.5
